date,timestamp,site,region,vendor,service_type,volume,capacity,sla_pct,backlog,overtime_hours,operating_cost,cost_per_unit,avg_tat_mins,quality_pct,exceptions,utilization_pct
2026-02-21,2026-02-21 09:09,Bengaluru Hub,South,MetroServe,Express,148,187,100,0,3.73,9052.15,61.16,39.9,98.96,0,79.14
2026-02-21,2026-02-21 10:22,Delhi Hub,North,Axis Logistics,Express,207,151,88.07,55,18.92,14637.4,70.71,78.1,98.23,4,137.09
2026-02-21,2026-02-21 11:35,Pune Hub,West,RapidEx,Standard,103,113,100,1,3.32,5308.03,51.53,44.1,98.7,0,91.15
2026-02-21,2026-02-21 12:48,Hyderabad Hub,South,Axis Logistics,Standard,116,118,94.11,0,7.15,6440.92,55.53,50.4,98.59,1,98.31
2026-02-21,2026-02-21 13:01,Chennai Hub,South,RapidEx,Same Day,118,123,98.47,1,12.06,8054.76,68.26,41.2,98.56,0,95.93
2026-02-21,2026-02-21 14:14,Hyderabad Hub,South,Axis Logistics,Standard,121,138,95.74,0,0.84,6123.14,50.6,45.1,99.13,0,87.68
2026-02-21,2026-02-21 15:27,Bengaluru Hub,South,PrimeMove,Standard,90,148,98.66,0,0,4369.6,48.55,42.5,99.43,0,60.81
2026-02-21,2026-02-21 16:40,Chennai Hub,South,Axis Logistics,Standard,89,127,95.44,0,0,4419.47,49.66,34.9,98.57,0,70.08
2026-02-21,2026-02-21 17:53,Chennai Hub,South,Axis Logistics,Standard,94,103,95.85,0,7.08,5061.06,53.84,36.6,98.53,0,91.26
2026-02-21,2026-02-21 18:06,Chennai Hub,South,RapidEx,Priority,162,124,88.51,54,14.0,11526.6,71.15,78.7,98.17,3,130.65
2026-02-21,2026-02-21 19:19,Bengaluru Hub,South,MetroServe,Express,172,167,95.23,29,6.65,10496.02,61.02,53.2,99.33,0,102.99
2026-02-21,2026-02-21 20:32,Pune Hub,West,MetroServe,Standard,68,120,97.5,0,0,3220.36,47.36,37.8,99.7,0,56.67
2026-02-21,2026-02-21 21:45,Bengaluru Hub,South,MetroServe,Priority,159,145,97.6,34,7.55,10548.11,66.34,60.0,98.33,1,109.66
2026-02-21,2026-02-21 22:58,Chennai Hub,South,MetroServe,Priority,85,138,97.49,0,0,5346.2,62.9,40.2,99.23,0,61.59
2026-02-21,2026-02-21 23:11,Hyderabad Hub,South,SwiftLog,Express,113,142,100,0,3.08,6769.69,59.91,44.0,98.94,0,79.58
2026-02-22,2026-02-22 00:24,Chennai Hub,South,SwiftLog,Express,106,122,100,0,0,6393.16,60.31,38.2,98.95,0,86.89
2026-02-22,2026-02-22 01:37,Chennai Hub,South,PrimeMove,Same Day,99,124,100,16,10.18,6912.47,69.82,43.4,99.42,0,79.84
2026-02-22,2026-02-22 02:50,Pune Hub,West,MetroServe,Standard,76,108,100,0,0,3749.01,49.33,45.1,99.0,0,70.37
2026-02-22,2026-02-22 03:03,Delhi Hub,North,MetroServe,Express,152,160,96.8,11,3.2,9244.95,60.82,51.1,98.72,0,95.0
2026-02-22,2026-02-22 04:16,Mumbai Hub,West,SwiftLog,Standard,123,177,100,0,0,5749.28,46.74,43.8,99.64,0,69.49
2026-02-22,2026-02-22 05:29,Mumbai Hub,West,PrimeMove,Express,123,184,100,0,0,6851.97,55.71,40.8,98.96,0,66.85
2026-02-22,2026-02-22 06:42,Chennai Hub,South,Axis Logistics,Priority,115,115,93.53,0,6.67,7678.42,66.77,47.7,99.57,1,100.0
2026-02-22,2026-02-22 07:55,Pune Hub,West,MetroServe,Express,64,123,99.83,0,0,3931.23,61.43,41.6,99.82,0,52.03
2026-02-22,2026-02-22 08:08,Delhi Hub,North,MetroServe,Standard,173,181,96.3,25,9.12,9779.37,56.53,46.3,99.26,0,95.58
2026-02-22,2026-02-22 09:21,Hyderabad Hub,South,SwiftLog,Same Day,151,129,94.35,27,10.89,10591.54,70.14,59.8,98.77,2,117.05
2026-02-22,2026-02-22 10:34,Bengaluru Hub,South,MetroServe,Priority,213,154,89.94,82,22.44,16099.3,75.58,80.9,97.96,4,138.31
2026-02-22,2026-02-22 11:47,Hyderabad Hub,South,Axis Logistics,Standard,106,134,98.18,0,0,5093.99,48.06,35.6,99.22,0,79.1
2026-02-22,2026-02-22 12:00,Pune Hub,West,SwiftLog,Same Day,135,110,94.53,24,14.3,9562.08,70.83,64.0,98.65,2,122.73
2026-02-22,2026-02-22 13:13,Chennai Hub,South,RapidEx,Express,83,123,99.51,0,0.04,4778.77,57.58,43.0,98.88,0,67.48
2026-02-22,2026-02-22 14:26,Bengaluru Hub,South,RapidEx,Priority,131,151,97.5,8,3.92,7823.71,59.72,34.4,99.37,0,86.75
2026-02-22,2026-02-22 15:39,Hyderabad Hub,South,PrimeMove,Express,142,121,97.11,8,10.32,9159.6,64.5,56.1,99.03,1,117.36
2026-02-22,2026-02-22 16:52,Bengaluru Hub,South,PrimeMove,Express,185,156,98.07,39,8.02,12130.98,65.57,62.6,98.73,1,118.59
2026-02-22,2026-02-22 17:05,Hyderabad Hub,South,RapidEx,Express,124,150,96.49,0,1.08,7191.15,57.99,46.4,98.93,0,82.67
2026-02-22,2026-02-22 18:18,Pune Hub,West,PrimeMove,Same Day,149,128,96.05,10,17.65,11135.69,74.74,59.0,98.61,2,116.41
2026-02-22,2026-02-22 19:31,Delhi Hub,North,MetroServe,Express,207,175,94.9,17,14.53,14038.41,67.82,67.0,98.94,2,118.29
2026-02-22,2026-02-22 20:44,Chennai Hub,South,PrimeMove,Express,124,116,94.84,12,11.51,8369.83,67.5,55.9,98.09,2,106.9
2026-02-22,2026-02-22 21:57,Delhi Hub,North,SwiftLog,Standard,135,168,99.8,0,0,6643.75,49.21,39.0,99.4,0,80.36
2026-02-22,2026-02-22 22:10,Mumbai Hub,West,MetroServe,Express,197,148,91.74,46,19.15,13526.42,68.66,68.8,98.44,4,133.11
2026-02-22,2026-02-22 23:23,Delhi Hub,North,SwiftLog,Express,151,146,100,0,10.97,9985.82,66.13,49.3,98.53,0,103.42
2026-02-23,2026-02-23 00:36,Hyderabad Hub,South,Axis Logistics,Standard,135,147,96.68,0,1.35,6810.31,50.45,51.7,99.07,0,91.84
2026-02-23,2026-02-23 01:49,Mumbai Hub,West,Axis Logistics,Express,248,200,91.7,38,17.35,17206.87,69.38,69.4,98.31,3,124.0
2026-02-23,2026-02-23 02:02,Mumbai Hub,West,SwiftLog,Standard,142,222,100,0,0,7090.89,49.94,43.4,99.09,0,63.96
2026-02-23,2026-02-23 03:15,Pune Hub,West,SwiftLog,Same Day,129,134,100,5,4.09,8335.41,64.62,50.8,98.49,0,96.27
2026-02-23,2026-02-23 04:28,Chennai Hub,South,SwiftLog,Express,182,131,88.7,50,20.47,12376.14,68.0,72.4,98.43,4,138.93
2026-02-23,2026-02-23 05:41,Hyderabad Hub,South,RapidEx,Standard,139,154,98.66,3,2.74,7484.14,53.84,42.8,99.44,0,90.26
2026-02-23,2026-02-23 06:54,Mumbai Hub,West,RapidEx,Express,165,192,99.51,0,0,9424.17,57.12,44.0,99.29,0,85.94
2026-02-23,2026-02-23 07:07,Mumbai Hub,West,RapidEx,Standard,152,207,97.11,0,0,7769.7,51.12,35.8,98.39,0,73.43
2026-02-23,2026-02-23 08:20,Mumbai Hub,West,MetroServe,Same Day,257,214,93.98,40,15.8,18764.55,73.01,70.5,98.41,3,120.09
2026-02-23,2026-02-23 09:33,Mumbai Hub,West,PrimeMove,Express,253,200,91.3,55,17.4,17587.25,69.51,60.6,98.7,4,126.5
2026-02-23,2026-02-23 10:46,Pune Hub,West,PrimeMove,Standard,120,158,99.21,0,0,6238.59,51.99,39.2,98.71,0,75.95
2026-02-23,2026-02-23 11:59,Hyderabad Hub,South,MetroServe,Express,179,143,91.13,34,17.53,12056.71,67.36,67.7,99.17,3,125.17
2026-02-23,2026-02-23 12:12,Pune Hub,West,PrimeMove,Express,135,128,96.59,12,6.43,7996.88,59.24,55.1,98.98,1,105.47
2026-02-23,2026-02-23 13:25,Bengaluru Hub,South,MetroServe,Standard,140,186,100,0,1.75,6891.73,49.23,34.3,98.63,0,75.27
2026-02-23,2026-02-23 14:38,Delhi Hub,North,RapidEx,Priority,95,181,99.52,0,0,5972.95,62.87,41.4,99.09,0,52.49
2026-02-23,2026-02-23 15:51,Hyderabad Hub,South,RapidEx,Standard,106,149,97.55,0,0,5496.48,51.85,41.0,98.92,0,71.14
2026-02-23,2026-02-23 16:04,Mumbai Hub,West,MetroServe,Express,195,179,97.29,6,11.42,12927.26,66.29,52.2,99.04,1,108.94
2026-02-23,2026-02-23 17:17,Hyderabad Hub,South,MetroServe,Priority,138,158,98.49,0,3.25,8349.72,60.51,41.1,100,0,87.34
2026-02-23,2026-02-23 18:30,Mumbai Hub,West,SwiftLog,Priority,243,192,92.64,66,17.13,17183.94,70.72,75.1,98.81,4,126.56
2026-02-23,2026-02-23 19:43,Pune Hub,West,SwiftLog,Same Day,166,151,97.75,0,12.17,11933.78,71.89,59.3,98.71,1,109.93
2026-02-23,2026-02-23 20:56,Hyderabad Hub,South,PrimeMove,Standard,143,169,100,0,2.05,7622.69,53.31,46.0,99.19,0,84.62
2026-02-23,2026-02-23 21:09,Delhi Hub,North,PrimeMove,Standard,178,162,93.77,16,10.41,9405.3,52.84,47.6,99.27,2,109.88
2026-02-23,2026-02-23 22:22,Delhi Hub,North,PrimeMove,Express,188,165,93.33,18,12.34,12359.58,65.74,58.8,98.81,2,113.94
2026-02-23,2026-02-23 23:35,Bengaluru Hub,South,SwiftLog,Standard,144,211,100,0,0,7029.29,48.81,41.6,99.12,0,68.25
2026-02-24,2026-02-24 00:48,Pune Hub,West,SwiftLog,Express,122,127,98.76,4,0,7199.48,59.01,44.5,99.01,0,96.06
2026-02-24,2026-02-24 01:01,Mumbai Hub,West,SwiftLog,Express,226,200,96.98,19,7.57,14275.95,63.17,59.7,98.64,1,113.0
2026-02-24,2026-02-24 02:14,Mumbai Hub,West,RapidEx,Same Day,180,220,97.69,0,1.64,11227.49,62.37,35.6,99.42,0,81.82
2026-02-24,2026-02-24 03:27,Bengaluru Hub,South,SwiftLog,Standard,169,177,100,0,3.92,8857.48,52.41,41.8,99.56,0,95.48
2026-02-24,2026-02-24 04:40,Chennai Hub,South,PrimeMove,Standard,113,134,99.69,0,0,5396.91,47.76,42.2,99.17,0,84.33
2026-02-24,2026-02-24 05:53,Bengaluru Hub,South,PrimeMove,Standard,150,203,99.27,0,3.11,7528.83,50.19,48.3,98.95,0,73.89
2026-02-24,2026-02-24 06:06,Chennai Hub,South,MetroServe,Same Day,118,157,100,0,0.5,7844.14,66.48,45.9,99.74,0,75.16
2026-02-24,2026-02-24 07:19,Bengaluru Hub,South,PrimeMove,Priority,192,204,100,5,4.99,11876.24,61.86,46.1,99.41,0,94.12
2026-02-24,2026-02-24 08:32,Chennai Hub,South,Axis Logistics,Standard,174,139,90.11,27,16.43,10403.31,59.79,56.4,98.96,3,125.18
2026-02-24,2026-02-24 09:45,Delhi Hub,North,SwiftLog,Priority,248,157,85.2,74,26.03,18112.95,73.04,88.2,98.02,4,157.96
2026-02-24,2026-02-24 10:58,Bengaluru Hub,South,Axis Logistics,Standard,201,176,92.96,16,8.01,11198.87,55.72,57.7,98.73,2,114.2
2026-02-24,2026-02-24 11:11,Pune Hub,West,MetroServe,Same Day,119,131,100,0,1.77,7849.79,65.96,36.5,98.82,0,90.84
2026-02-24,2026-02-24 12:24,Pune Hub,West,RapidEx,Same Day,129,134,98.2,0,5.8,8974.6,69.57,41.8,99.26,0,96.27
2026-02-24,2026-02-24 13:37,Hyderabad Hub,South,RapidEx,Standard,112,157,98.0,0,0,5575.12,49.78,40.4,98.82,0,71.34
2026-02-24,2026-02-24 14:50,Bengaluru Hub,South,SwiftLog,Priority,139,198,100,0,0.76,8295.84,59.68,47.5,98.89,0,70.2
2026-02-24,2026-02-24 15:03,Delhi Hub,North,PrimeMove,Standard,145,206,97.94,0,0,7163.8,49.41,38.6,98.08,0,70.39
2026-02-24,2026-02-24 16:16,Hyderabad Hub,South,SwiftLog,Standard,117,149,100,0,0.8,6169.83,52.73,39.2,99.39,0,78.52
2026-02-24,2026-02-24 17:29,Mumbai Hub,West,RapidEx,Standard,203,181,94.63,17,7.79,10745.32,52.93,51.5,98.81,2,112.15
2026-02-24,2026-02-24 18:42,Delhi Hub,North,PrimeMove,Standard,209,160,89.62,51,15.58,11772.84,56.33,66.7,97.99,4,130.62
2026-02-24,2026-02-24 19:55,Hyderabad Hub,South,MetroServe,Standard,126,148,99.41,0,9.43,6903.4,54.79,38.5,99.32,0,85.14
2026-02-24,2026-02-24 20:08,Bengaluru Hub,South,SwiftLog,Express,130,180,100,8,0,7253.14,55.79,44.6,98.63,0,72.22
2026-02-24,2026-02-24 21:21,Pune Hub,West,RapidEx,Standard,115,150,99.68,0,1.3,5799.79,50.43,47.2,99.05,0,76.67
2026-02-24,2026-02-24 22:34,Hyderabad Hub,South,Axis Logistics,Standard,136,157,97.79,0,0,7045.93,51.81,48.3,99.33,0,86.62
2026-02-24,2026-02-24 23:47,Bengaluru Hub,South,SwiftLog,Express,178,162,95.5,8,7.41,11300.51,63.49,53.4,98.81,1,109.88
2026-02-25,2026-02-25 00:00,Delhi Hub,North,SwiftLog,Standard,147,205,100,0,0,7157.95,48.69,48.9,99.88,0,71.71
2026-02-25,2026-02-25 01:13,Delhi Hub,North,Axis Logistics,Priority,150,177,97.51,0,0,8948.53,59.66,42.3,98.27,0,84.75
2026-02-25,2026-02-25 02:26,Bengaluru Hub,South,RapidEx,Express,193,160,92.22,16,16.17,12633.79,65.46,67.8,98.97,3,120.62
2026-02-25,2026-02-25 03:39,Delhi Hub,North,SwiftLog,Standard,119,183,100,0,0,5621.56,47.24,50.5,99.34,0,65.03
2026-02-25,2026-02-25 04:52,Pune Hub,West,PrimeMove,Express,120,144,99.7,0,2.12,7195.21,59.96,40.5,99.01,0,83.33
2026-02-25,2026-02-25 05:05,Hyderabad Hub,South,PrimeMove,Standard,96,161,100,0,0,4924.73,51.3,51.0,97.44,0,59.63
2026-02-25,2026-02-25 06:18,Hyderabad Hub,South,PrimeMove,Express,142,121,96.53,19,15.47,9412.75,66.29,60.7,99.16,2,117.36
2026-02-25,2026-02-25 07:31,Bengaluru Hub,South,PrimeMove,Standard,171,210,99.91,0,0,8892.82,52.0,35.5,99.05,0,81.43
2026-02-25,2026-02-25 08:44,Chennai Hub,South,SwiftLog,Express,136,129,98.48,0,8.43,8547.26,62.85,45.3,99.25,1,105.43
2026-02-25,2026-02-25 09:57,Bengaluru Hub,South,Axis Logistics,Priority,186,174,91.43,20,9.47,12715.73,68.36,58.7,99.34,2,106.9
2026-02-25,2026-02-25 10:10,Mumbai Hub,West,Axis Logistics,Standard,251,176,84.72,49,17.68,14116.05,56.24,81.5,98.37,4,142.61
2026-02-25,2026-02-25 11:23,Delhi Hub,North,SwiftLog,Priority,249,212,97.89,20,10.36,15799.55,63.45,69.4,99.87,1,117.45
2026-02-25,2026-02-25 12:36,Delhi Hub,North,Axis Logistics,Express,160,182,96.53,0,7.7,10454.81,65.34,38.2,99.02,0,87.91
2026-02-25,2026-02-25 13:49,Delhi Hub,North,RapidEx,Express,171,178,99.01,0,2.29,10362.43,60.6,48.4,98.59,0,96.07
2026-02-25,2026-02-25 14:02,Bengaluru Hub,South,RapidEx,Standard,137,197,98.63,0,0,6390.1,46.64,45.2,99.29,0,69.54
2026-02-25,2026-02-25 15:15,Delhi Hub,North,SwiftLog,Standard,139,217,99.76,0,0,6618.05,47.61,50.7,98.82,0,64.06
2026-02-25,2026-02-25 16:28,Bengaluru Hub,South,MetroServe,Standard,154,207,100,0,0,7546.99,49.01,42.0,98.34,0,74.4
2026-02-25,2026-02-25 17:41,Delhi Hub,North,RapidEx,Standard,187,196,96.31,0,5.99,9378.77,50.15,42.1,98.55,0,95.41
2026-02-25,2026-02-25 18:54,Hyderabad Hub,South,PrimeMove,Priority,139,137,96.89,13,9.05,8980.61,64.61,45.0,98.73,0,101.46
2026-02-25,2026-02-25 19:07,Delhi Hub,North,SwiftLog,Priority,220,212,99.14,28,5.1,14114.84,64.16,63.9,98.11,0,103.77
2026-02-25,2026-02-25 20:20,Bengaluru Hub,South,PrimeMove,Priority,158,183,98.01,0,1.9,9677.71,61.25,44.0,98.93,0,86.34
2026-02-25,2026-02-25 21:33,Mumbai Hub,West,RapidEx,Priority,227,199,91.76,41,17.86,16265.6,71.65,59.4,99.11,4,114.07
2026-02-25,2026-02-25 22:46,Chennai Hub,South,SwiftLog,Express,99,170,100,0,0,5921.9,59.82,42.2,97.93,0,58.24
2026-02-25,2026-02-25 23:59,Bengaluru Hub,South,PrimeMove,Standard,122,194,99.72,0,0,6171.2,50.58,39.1,99.26,0,62.89
2026-02-26,2026-02-26 00:12,Mumbai Hub,West,Axis Logistics,Standard,135,201,94.73,0,0,6592.85,48.84,40.0,99.12,1,67.16
2026-02-26,2026-02-26 01:25,Bengaluru Hub,South,MetroServe,Express,159,151,96.92,16,6.51,9927.4,62.44,56.6,98.49,1,105.3
2026-02-26,2026-02-26 02:38,Mumbai Hub,West,Axis Logistics,Standard,119,206,96.24,0,0,5583.69,46.92,37.1,99.24,0,57.77
2026-02-26,2026-02-26 03:51,Mumbai Hub,West,MetroServe,Standard,186,225,100,0,1.98,9704.75,52.18,40.3,98.85,0,82.67
2026-02-26,2026-02-26 04:04,Hyderabad Hub,South,RapidEx,Standard,96,139,97.67,0,0,4702.66,48.99,46.7,98.55,0,69.06
2026-02-26,2026-02-26 05:17,Hyderabad Hub,South,MetroServe,Standard,113,145,99.18,0,0.16,5301.92,46.92,34.5,99.3,0,77.93
2026-02-26,2026-02-26 06:30,Delhi Hub,North,MetroServe,Express,201,201,96.39,25,11.8,12531.46,62.35,47.4,99.68,0,100.0
2026-02-26,2026-02-26 07:43,Pune Hub,West,PrimeMove,Standard,122,146,100,0,0.27,6238.82,51.14,40.3,99.71,0,83.56
2026-02-26,2026-02-26 08:56,Mumbai Hub,West,PrimeMove,Standard,169,151,96.36,31,16.03,10236.16,60.57,64.7,98.83,2,111.92
2026-02-26,2026-02-26 09:09,Bengaluru Hub,South,RapidEx,Same Day,292,201,85.39,71,23.15,22729.73,77.84,82.3,97.95,4,145.27
2026-02-26,2026-02-26 10:22,Chennai Hub,South,SwiftLog,Standard,169,144,94.6,43,11.52,9697.83,57.38,68.4,98.16,3,117.36
2026-02-26,2026-02-26 11:35,Bengaluru Hub,South,MetroServe,Standard,117,181,98.96,0,0,5556.04,47.49,41.5,98.91,0,64.64
2026-02-26,2026-02-26 12:48,Chennai Hub,South,RapidEx,Priority,140,150,97.23,12,4.37,9109.12,65.07,48.4,98.55,0,93.33
2026-02-26,2026-02-26 13:01,Chennai Hub,South,SwiftLog,Priority,133,120,97.47,6,9.89,8498.88,63.9,52.0,99.22,1,110.83
2026-02-26,2026-02-26 14:14,Chennai Hub,South,RapidEx,Express,117,136,95.11,0,2.75,7101.03,60.69,42.1,98.81,0,86.03
2026-02-26,2026-02-26 15:27,Pune Hub,West,MetroServe,Standard,120,137,99.15,0,0,6113.46,50.95,44.5,98.89,0,87.59
2026-02-26,2026-02-26 16:40,Mumbai Hub,West,SwiftLog,Standard,162,191,100,12,7.38,8770.43,54.14,43.0,98.56,0,84.82
2026-02-26,2026-02-26 17:53,Hyderabad Hub,South,MetroServe,Express,199,163,92.4,19,17.7,13309.62,66.88,62.2,99.07,3,122.09
2026-02-26,2026-02-26 18:06,Delhi Hub,North,Axis Logistics,Same Day,276,203,86.76,64,19.52,20432.82,74.03,78.5,98.19,4,135.96
2026-02-26,2026-02-26 19:19,Hyderabad Hub,South,MetroServe,Same Day,178,157,96.5,10,10.24,11915.62,66.94,53.1,98.57,1,113.38
2026-02-26,2026-02-26 20:32,Pune Hub,West,Axis Logistics,Standard,113,147,96.85,0,0,5636.73,49.88,46.9,98.35,0,76.87
2026-02-26,2026-02-26 21:45,Mumbai Hub,West,RapidEx,Standard,203,193,93.55,39,11.41,11469.48,56.5,55.2,98.24,2,105.18
2026-02-26,2026-02-26 22:58,Hyderabad Hub,South,SwiftLog,Standard,108,176,100,0,0,5085.48,47.09,44.1,99.45,0,61.36
2026-02-26,2026-02-26 23:11,Bengaluru Hub,South,Axis Logistics,Express,202,201,93.79,13,8.16,12406.65,61.42,46.5,98.54,1,100.5
2026-02-27,2026-02-27 00:24,Pune Hub,West,MetroServe,Standard,114,152,100,0,0,5689.53,49.91,33.0,99.14,0,75.0
2026-02-27,2026-02-27 01:37,Chennai Hub,South,SwiftLog,Express,147,169,100,0,0,8663.56,58.94,45.6,99.12,0,86.98
2026-02-27,2026-02-27 02:50,Delhi Hub,North,MetroServe,Priority,244,170,90.68,38,19.01,17153.04,70.3,74.3,97.9,3,143.53
2026-02-27,2026-02-27 03:03,Mumbai Hub,West,PrimeMove,Express,175,210,100,0,5.33,10354.62,59.17,39.8,99.29,0,83.33
2026-02-27,2026-02-27 04:16,Mumbai Hub,West,RapidEx,Standard,167,226,98.25,0,0,8347.67,49.99,47.5,99.84,0,73.89
2026-02-27,2026-02-27 05:29,Bengaluru Hub,South,MetroServe,Priority,145,181,99.76,0,1.1,9090.47,62.69,35.5,99.11,0,80.11
2026-02-27,2026-02-27 06:42,Hyderabad Hub,South,SwiftLog,Same Day,139,142,97.23,7,3.33,9433.95,67.87,43.2,98.92,0,97.89
2026-02-27,2026-02-27 07:55,Delhi Hub,North,PrimeMove,Standard,155,201,99.61,0,6.73,7854.52,50.67,42.0,99.24,0,77.11
2026-02-27,2026-02-27 08:08,Chennai Hub,South,PrimeMove,Standard,157,140,96.69,26,11.5,8728.77,55.6,61.7,98.42,1,112.14
2026-02-27,2026-02-27 09:21,Bengaluru Hub,South,RapidEx,Express,234,156,87.54,36,21.62,15792.47,67.49,86.5,99.17,3,150.0
2026-02-27,2026-02-27 10:34,Hyderabad Hub,South,PrimeMove,Standard,179,141,94.75,16,14.81,10485.26,58.58,67.5,98.98,2,126.95
2026-02-27,2026-02-27 11:47,Bengaluru Hub,South,MetroServe,Express,168,145,95.73,8,14.22,11490.54,68.4,54.0,99.01,1,115.86
2026-02-27,2026-02-27 12:00,Chennai Hub,South,RapidEx,Standard,126,133,97.52,12,6.72,6481.28,51.44,42.7,98.92,0,94.74
2026-02-27,2026-02-27 13:13,Delhi Hub,North,MetroServe,Standard,199,182,93.94,5,3.18,10655.32,53.54,51.8,99.45,2,109.34
2026-02-27,2026-02-27 14:26,Delhi Hub,North,Axis Logistics,Same Day,244,196,90.76,47,17.71,17425.94,71.42,68.3,99.1,4,124.49
2026-02-27,2026-02-27 15:39,Mumbai Hub,West,SwiftLog,Express,179,191,99.61,0,0,10164.0,56.78,44.7,99.5,0,93.72
2026-02-27,2026-02-27 16:52,Hyderabad Hub,South,PrimeMove,Standard,127,161,99.01,0,2.03,6371.5,50.17,36.5,98.91,0,78.88
2026-02-27,2026-02-27 17:05,Delhi Hub,North,SwiftLog,Express,176,167,96.91,0,10.04,11511.01,65.4,43.7,99.35,1,105.39
2026-02-27,2026-02-27 18:18,Bengaluru Hub,South,PrimeMove,Express,152,178,99.76,0,0,8637.36,56.82,39.6,99.42,0,85.39
2026-02-27,2026-02-27 19:31,Chennai Hub,South,Axis Logistics,Standard,206,164,90.87,39,11.27,11304.77,54.88,62.3,98.49,2,125.61
2026-02-27,2026-02-27 20:44,Delhi Hub,North,RapidEx,Priority,132,192,99.77,0,0,8120.24,61.52,40.6,98.64,0,68.75
2026-02-27,2026-02-27 21:57,Chennai Hub,South,Axis Logistics,Express,139,159,97.39,0,2.9,8342.14,60.02,37.1,99.09,0,87.42
2026-02-27,2026-02-27 22:10,Hyderabad Hub,South,RapidEx,Standard,138,147,96.68,40,3.92,6997.46,50.71,52.9,97.66,0,93.88
2026-02-27,2026-02-27 23:23,Chennai Hub,South,MetroServe,Express,138,113,95.17,47,17.36,9764.42,70.76,66.5,98.53,3,122.12
2026-02-28,2026-02-28 00:36,Pune Hub,West,RapidEx,Standard,116,104,96.16,17,10.62,6365.28,54.87,56.7,98.78,1,111.54
2026-02-28,2026-02-28 01:49,Bengaluru Hub,South,RapidEx,Standard,131,167,98.45,0,0,6342.22,48.41,39.1,99.21,0,78.44
2026-02-28,2026-02-28 02:02,Bengaluru Hub,South,PrimeMove,Same Day,168,180,100,0,4.7,10860.46,64.65,41.4,99.13,0,93.33
2026-02-28,2026-02-28 03:15,Bengaluru Hub,South,RapidEx,Express,160,148,94.01,6,11.54,10398.15,64.99,51.0,99.08,2,108.11
2026-02-28,2026-02-28 04:28,Pune Hub,West,MetroServe,Standard,113,121,98.6,8,5.54,6224.41,55.08,48.8,98.37,0,93.39
2026-02-28,2026-02-28 05:41,Mumbai Hub,West,MetroServe,Standard,128,192,96.52,0,0,6090.63,47.58,44.0,99.26,0,66.67
2026-02-28,2026-02-28 06:54,Chennai Hub,South,Axis Logistics,Priority,127,120,94.9,13,8.39,8577.33,67.54,52.5,98.47,2,105.83
2026-02-28,2026-02-28 07:07,Mumbai Hub,West,PrimeMove,Standard,130,189,100,0,0,6749.07,51.92,44.2,98.85,0,68.78
2026-02-28,2026-02-28 08:20,Chennai Hub,South,SwiftLog,Express,122,132,99.83,0,6.78,7859.55,64.42,43.4,98.66,0,92.42
2026-02-28,2026-02-28 09:33,Chennai Hub,South,Axis Logistics,Express,136,140,96.0,0,7.77,8873.9,65.25,48.0,98.36,0,97.14
2026-02-28,2026-02-28 10:46,Hyderabad Hub,South,MetroServe,Priority,154,156,96.85,0,6.08,10051.72,65.27,55.2,99.55,0,98.72
2026-02-28,2026-02-28 11:59,Mumbai Hub,West,SwiftLog,Express,212,200,98.47,24,10.83,13405.96,63.24,55.0,99.39,1,106.0
2026-02-28,2026-02-28 12:12,Delhi Hub,North,PrimeMove,Standard,79,177,99.69,0,0,3817.59,48.32,36.5,99.32,0,44.63
2026-02-28,2026-02-28 13:25,Pune Hub,West,PrimeMove,Standard,75,122,100,0,0,3595.56,47.94,49.7,99.54,0,61.48
2026-02-28,2026-02-28 14:38,Delhi Hub,North,RapidEx,Standard,157,147,94.64,12,9.16,9000.3,57.33,52.1,98.86,2,106.8
2026-02-28,2026-02-28 15:51,Mumbai Hub,West,PrimeMove,Standard,164,168,100,10,6.46,8655.16,52.78,38.6,98.81,0,97.62
2026-02-28,2026-02-28 16:04,Mumbai Hub,West,SwiftLog,Express,129,178,100,0,0,7758.26,60.14,45.4,99.94,0,72.47
2026-02-28,2026-02-28 17:17,Delhi Hub,North,MetroServe,Express,192,160,95.39,26,11.87,12137.47,63.22,68.8,98.8,1,120.0
2026-02-28,2026-02-28 18:30,Pune Hub,West,RapidEx,Standard,94,113,98.7,3,3.31,4597.74,48.91,48.0,98.51,0,83.19
2026-02-28,2026-02-28 19:43,Delhi Hub,North,PrimeMove,Standard,145,181,100,0,0,7236.55,49.91,47.4,99.74,0,80.11
2026-02-28,2026-02-28 20:56,Hyderabad Hub,South,MetroServe,Standard,82,144,99.36,0,0,4203.79,51.27,38.5,98.43,0,56.94
2026-02-28,2026-02-28 21:09,Pune Hub,West,SwiftLog,Priority,124,102,96.82,17,16.58,8541.3,68.88,58.4,98.22,2,121.57
2026-02-28,2026-02-28 22:22,Delhi Hub,North,Axis Logistics,Standard,113,154,95.49,0,0,5569.56,49.29,43.9,99.53,0,73.38
2026-02-28,2026-02-28 23:35,Bengaluru Hub,South,SwiftLog,Standard,70,157,100,0,0,3650.55,52.15,47.0,99.79,0,44.59
2026-03-01,2026-03-01 00:48,Pune Hub,West,PrimeMove,Express,84,117,100,0,0,4958.25,59.03,39.8,98.94,0,71.79
2026-03-01,2026-03-01 01:01,Pune Hub,West,PrimeMove,Standard,107,120,100,0,9.3,5833.22,54.52,47.8,99.12,0,89.17
